Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	4.720788e-06	3.488662e-03	0	0	2.194613e+00	2.691371e+01	ITGB1;PTPRJ;ENO1;F11R;CLINT1;CRKL;GOLGA2;MPRIP;CLIC1;EMD;TBC1D10A;TMPO;ACVR1;UNC45A;DBNL;IST1;TMOD3;EPS15L1;YWHAZ;PKM;CTTN;NUMB;RPL24;MYH9;TAGLN2;TLN1;ALDOA;PLEC;MACF1;ARHGAP18;ASAP1;PDLIM1;PUF60;PACSIN2;FLNA;SNX9;SPTBN1;VASP;RANBP1;PTPN1;PRDX6;RAB11B;RAB10;EIF5;VAPA;FXYD5;EIF4G2;PFKP;TJP2
GO_Molecular_Function_2021	actin binding (GO:0003779)	2.208370e-05	6.016636e-03	0	0	2.766001e+00	2.965339e+01	ITGB1;MACF1;FLII;HNRNPU;PDLIM1;TMSB4X;TMSB4Y;COTL1;TNNI2;TMSB10;EMD;PDLIM7;SNCA;DBNL;DMTN;GSN;TPM1;TNNC2;PARVB;SSH2;PTK2;MYH9;CORO7;FXYD5;P4HB;ALDOA;MSRB1
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	2.940686e-05	6.016636e-03	0	0	2.204521e+00	2.300259e+01	GNAZ;VCP;RALB;CLU;RHOBTB1;EFTUD2;RAP1B;CDC42;GNA13;SMCHD1;GNA15;OPA1;RAC1;RAB6B;RAB8A;RAB2A;TOR3A;RAB4A;HSP90AA1;TOR1A;MX1;RAB27B;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;MYL6;LSG1;KIF2A;RHEB;GNB1;GNAS;MYH9;GNB5;ARL8B
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	3.256636e-05	6.016636e-03	0	0	6.968858e+00	7.200385e+01	CDKN2D;HEXIM1;HEXIM2;CDKN1A;PRKAR2B;CDKN2A;PRKAR1A;HSPB1;CIB1;PKIG
GO_Molecular_Function_2021	GTP binding (GO:0005525)	8.564051e-05	1.265767e-02	0	0	2.378757e+00	2.227790e+01	ARF3;ARF4;ARF1;RALB;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBB6;TUBB1;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;RAB27B;RHOC;TUBB4B;TUBA4A;RHOA;DNM2;RAB11B;RAB32;RAB10;LSG1;TUBB2A;RHEB;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	serine-type endopeptidase inhibitor activity (GO:0004867)	1.707503e-04	1.713704e-02	0	0	7.238738e+00	6.279829e+01	APP;SERPINB1;SERPINA1;SERPINE2;SERPINE1;FURIN;SPINT2;SERPINB6
GO_Molecular_Function_2021	clathrin adaptor activity (GO:0035615)	1.790599e-04	1.713704e-02	0	0	9.043988e+00	7.802963e+01	DAB2;HIP1;AP1G2;AP2S1;AP2A1;LDLRAP1;AP2M1
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	2.064932e-04	1.713704e-02	0	0	2.207702e+00	1.873289e+01	GNAZ;RALB;RHOBTB1;EFTUD2;RAP1B;CDC42;GNA13;GNA15;OPA1;RAC1;RAB6B;RAB8A;RAB2A;RAB4A;MX1;RAB27B;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;LSG1;RHEB;GNB1;GNAS;GNB5;ARL8B
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	2.318950e-04	1.713704e-02	0	0	4.529779e+00	3.791075e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFS5;NDUFA2;NDUFB2
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	2.318950e-04	1.713704e-02	0	0	4.529779e+00	3.791075e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFS5;NDUFA2;NDUFB2
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	3.723213e-04	2.442285e-02	0	0	2.151879e+00	1.699070e+01	ARF3;ARF4;ARF1;RALB;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBB6;TUBB1;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;RAB27B;RHOC;TUBB4B;RHOA;TUBA4A;RAB11B;DNM2;RAB32;RAB10;LSG1;TUBB2A;RHEB;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	RNA binding (GO:0003723)	4.237195e-04	2.442285e-02	0	0	1.370913e+00	1.064711e+01	POP7;RTCA;NUDT1;PEBP1;HNRNPU;ENO1;CCAR2;IFIT3;CCAR1;CRKL;EFTUD2;YY1;FBL;PNN;RPS19;SNRPD2;RPL35;SNRPD3;RPS11;TNS1;RPS12;ZBP1;PCID2;ACTN1;SECISBP2;RC3H1;GTPBP1;TUFM;EBNA1BP2;HNRNPUL1;SARNP;RPL24;PPIE;PPIG;PPIB;SRSF6;EIF1B;SLBP;MACF1;VCP;RPS19BP1;MAZ;MEPCE;ISG20L2;NOLC1;MRPL14;RTF1;TXN;ZFP36L1;MTDH;MRPL11;HSP90B1;MRPL20;UBC;TPR;G3BP1;CSTF1;G3BP2;LTA4H;SPTBN1;HEXIM1;HSPA9;HEXIM2;CPSF7;NOP16;LSM1;MSN;MRPL23;LSM4;MRPL21;PUM2;DIAPH1;YRDC;RPS28;LSM7;EIF5;MKRN1;UBE2O;GRB2;UBA1;GRSF1;EIF4G2;ISY1;ARF1;HSPB1;YBX1;HMGB1;CHD2;ZCCHC17;WDR46;RPGR;PTBP1;SYNCRIP;TMSB4X;C1QBP;UBTF;ANXA7;SEC61B;RRP12;NELFCD;MRPL9;PELP1;UPF1;EIF5B;HSP90AA1;MRPS26;MRPS27;ELAC2;NBPF10;EDF1;YWHAZ;MRPL43;PTBP3;RPUSD4;PSMA6;PKM;RPL37A;MYH9;ALDOA;CACTIN;PLEC;SF3B4;CSTB;USP10;RPL36A;NOL8;NOC4L;EXOSC7;PUF60;FLNA;RBBP6;ZNF106;RALY;RBM38;SF3A3;PTPN1;SF3A1;SSB;YTHDF3;NIFK;GPKOW;CDKN2A;RPL35A;SAMD4B;NAP1L1;NPM3;TUBB4B;HNRNPAB;U2SURP;ARCN1;ZYX;RBM42;HDGF;RPL22L1;P4HB;EIF3A;METAP2
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	4.296307e-04	2.442285e-02	0	0	1.671246e+00	1.295647e+01	ITGB1;CDKN1A;GSK3A;PRKCSH;PEBP1;HSPB1;ILK;AP2A1;PTPRJ;ACTB;GOLGA2;CCND3;RPS19;RAC1;CDK5RAP2;ACVR1;HSP90AA1;PRKCB;PRKCD;AP1B1;RHOC;YWHAZ;TUBA4A;RHOA;CDC25B;DUSP22;FGR;MAPKAPK3;PRKAR1A;ATF7;TRIB2;ATF4;HDAC5;DCTN2;MAPKAP1;ADIPOR1;RHOBTB1;CDC42;IRAK1;PRKAR2B;PDCD10;TPR;CSK;RBBP6;SH2B3;CDKN2D;PTPN1;CDKN2A;MSN;PTK2;PTPRC;RGCC;PTPN6;CALM3;GRB2;CALM1;LAT;LIMS1;BCL2L1;TJP2
GO_Molecular_Function_2021	myosin V binding (GO:0031489)	5.361815e-04	2.830272e-02	0	0	9.038095e+00	6.806624e+01	RAB10;RAB27B;RAB6B;RAB11A;RAB8A;RAB11B
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	8.848808e-04	4.359513e-02	0	0	1.129118e+01	7.937764e+01	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CDKN2A
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	9.608598e-04	4.437971e-02	0	0	3.397075e+00	2.360180e+01	DUSP22;PTP4A2;PTPN1;PTPN18;PTPRC;PTPRA;EYA3;PTEN;PTPRJ;PTPN6;ACP1;CDC25B
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	1.194241e-03	5.191437e-02	0	0	3.099857e+00	2.086279e+01	NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFA2;NDUFB2;COX6A1;UQCRH;NDUFS5
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	1.623016e-03	6.527650e-02	0	0	1.549959e+00	9.956115e+00	HIP1;UXS1;HSPB1;ENO1;F11R;SPPL3;SMCHD1;HHEX;PSMD7;AKT1;MFSD1;BANF1;TBC1D22A;IL6R;TPD52;ACVR1;BNIP3L;HSP90AA1;G6PD;TPI1;TPM4;RIPK2;TESC;ACTN1;TPM1;COMMD1;MSH6;TPST2;RABEP1;MYH9;MGLL;CSF1R;CEBPB;SHMT2;ODC1;RNF8;TIMM10;TXN;ADRB2;MFF;CLN6;SRM;TYMP;BLOC1S6;PGRMC1;IRAK1;PDCD10;PPCS;CCL5;TPR;FLNA;SNX9;SNX6;GADD45A;EIF2AK1;CARD8;USF2;WDR54;VIL1;XPNPEP1;CRYL1;GLA;BCL2L1
GO_Molecular_Function_2021	ferrous iron binding (GO:0008198)	1.678286e-03	6.527650e-02	0	0	5.273522e+00	3.369771e+01	ALKBH2;EGLN3;EGLN2;FTH1;ISCU;FTL;SNCA
GO_Molecular_Function_2021	endopeptidase inhibitor activity (GO:0004866)	2.181611e-03	7.673564e-02	0	0	3.018641e+00	1.849730e+01	APP;CSTB;SERPINB1;SERPINA1;SERPINE2;ROCK1;SERPINE1;UBE2O;FURIN;SPINT2;TIMP1;SERPINB6
GO_Molecular_Function_2021	low-density lipoprotein particle receptor binding (GO:0050750)	2.231001e-03	7.673564e-02	0	0	6.023932e+00	3.677794e+01	LRPAP1;AP2A1;LDLRAP1;CLU;AP2M1;HSP90B1
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	2.284417e-03	7.673564e-02	0	0	1.587139e+00	9.652415e+00	ARF3;ARF4;ARF1;NDUFA13;HNRNPU;PYGL;TUBA1C;TUBB6;GUK1;TUBB1;AKT1;TLK1;RAC1;ARL5A;RAB8A;RAB2A;ACVR1;HSP90AA1;SPHK1;RHOC;TUBA4A;RHOA;DNM2;MSH6;RAB32;PSMA6;LSG1;TUBB2A;BTK;MYH9;ARF5;ARL8B;PXK;RALB;NLK;RHOBTB1;RAP1B;CDC42;PGK1;MAP4K5;HSPA9;RAB4A;MTHFS;RAB27B;CDC42BPB;TUBB4B;RAB11B;RAB10;PPP5C;P2RX5;RHEB;PFKP;TUBA8
GO_Molecular_Function_2021	protease binding (GO:0002020)	2.708396e-03	8.363187e-02	0	0	2.371617e+00	1.401957e+01	ITGB1;CSTB;VCP;SERPINA1;RIPK2;RIOK3;ITGB3;SERPINE1;PTEN;DERL1;FURIN;CFLAR;SERPINB6;STIM1;UBC;TIMP1;ATP9A
GO_Molecular_Function_2021	RNA polymerase II CTD heptapeptide repeat phosphatase activity (GO:0008420)	2.716055e-03	8.363187e-02	0	0	1.203609e+01	7.111613e+01	CTDP1;CTDSP1;CTDSPL;SSU72
GO_Molecular_Function_2021	nucleoside monophosphate kinase activity (GO:0050145)	3.270478e-03	9.667532e-02	0	0	5.421099e+00	3.102397e+01	MPP1;GUK1;AK1;CMPK1;AK3;TJP2
GO_Molecular_Function_2021	lipoprotein particle receptor binding (GO:0070325)	4.631779e-03	1.290268e-01	0	0	4.927872e+00	2.648640e+01	LRPAP1;AP2A1;LDLRAP1;CLU;AP2M1;HSP90B1
GO_Molecular_Function_2021	syntaxin binding (GO:0019905)	4.759097e-03	1.290268e-01	0	0	2.844286e+00	1.521038e+01	GOLGA2;NAPA;TMED9;BLOC1S6;SYPL1;SCFD2;SNAP23;STXBP2;SNAP29;NAPG;RAB11A
GO_Molecular_Function_2021	RNA polymerase II C-terminal domain binding (GO:0099122)	5.003529e-03	1.290268e-01	0	0	9.026335e+00	4.781802e+01	PCIF1;HNRNPU;RTF1;BRD4
GO_Molecular_Function_2021	myosin binding (GO:0017022)	5.063296e-03	1.290268e-01	0	0	3.255859e+00	1.720962e+01	RAB10;GSN;RAB27B;RAB6B;TRIOBP;RAB8A;RHOA;RAB11A;RAB11B
GO_Molecular_Function_2021	kinase binding (GO:0019900)	5.961057e-03	1.468407e-01	0	0	1.514747e+00	7.759302e+00	CDKN1A;PEBP1;HSPB1;ILK;AP2A1;PTPRJ;ACTB;GOLGA2;CCND3;RPS19;WWC3;RAC1;CDK5RAP2;PRKCD;AP1B1;RHOC;YWHAZ;TUBA4A;RHOA;CDC25B;FGR;CDC37;TAX1BP1;ATF4;DCTN2;MAPKAP1;ADIPOR1;RHOBTB1;CDC42;IRAK1;PDCD10;UBQLN1;FLNA;RBBP6;CDKN2D;PTPN1;GSN;CDKN2A;GADD45A;MSN;PTK2;PTPRC;RGCC;TOLLIP;PTPN6;CALM3;GRB2;CALM1;LAT;LIMS1;BCL2L1
GO_Molecular_Function_2021	C-acetyltransferase activity (GO:0016453)	8.538643e-03	1.912139e-01	0	0	1.353180e+01	6.445403e+01	HADHA;GCAT;ACAT1
GO_Molecular_Function_2021	C-X3-C chemokine binding (GO:0019960)	8.538643e-03	1.912139e-01	0	0	1.353180e+01	6.445403e+01	CX3CR1;ITGB1;ITGB3
GO_Molecular_Function_2021	dopamine receptor binding (GO:0050780)	8.538643e-03	1.912139e-01	0	0	1.353180e+01	6.445403e+01	GNA13;GNAS;VPS35
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	9.180655e-03	1.995442e-01	0	0	5.016268e+00	2.352959e+01	CD8B;DERL1;TUBB4B;HLA-E;TAPBP
GO_Molecular_Function_2021	choline transmembrane transporter activity (GO:0015220)	9.987505e-03	2.050213e-01	0	0	inf	inf	SLC44A1;SLC44A2
GO_Molecular_Function_2021	phosphatidylinositol trisphosphate phosphatase activity (GO:0034594)	9.987505e-03	2.050213e-01	0	0	inf	inf	PTEN;INPP5K
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	1.238934e-02	2.415560e-01	0	0	2.426865e+00	1.065617e+01	FBL;GABARAPL2;ATP6V1G1;RALB;NR1H2;DERL1;TCIRG1;ATP6V1E1;ANK1;SVIP;BBC3
GO_Molecular_Function_2021	GDP-dissociation inhibitor activity (GO:0005092)	1.274788e-02	2.415560e-01	0	0	6.016581e+00	2.624667e+01	RANBP1;EIF5;GDI1;ARHGDIA
GO_Molecular_Function_2021	insulin-like growth factor receptor binding (GO:0005159)	1.274788e-02	2.415560e-01	0	0	6.016581e+00	2.624667e+01	SOCS2;GNAS;ARRB1;YWHAH
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	1.435232e-02	2.651591e-01	0	0	3.612601e+00	1.533131e+01	CD74;CD8B;DERL1;TUBB4B;HLA-E;TAPBP
GO_Molecular_Function_2021	P-type proton-exporting transporter activity (GO:0008553)	1.581318e-02	2.782367e-01	0	0	9.020468e+00	3.740708e+01	ATP2A3;ATP2A2;ATP6V1E1
GO_Molecular_Function_2021	peptidyl-proline 4-dioxygenase activity (GO:0031545)	1.581318e-02	2.782367e-01	0	0	9.020468e+00	3.740708e+01	EGLN3;EGLN2;P4HB
GO_Molecular_Function_2021	carboxy-lyase activity (GO:0016831)	1.692141e-02	2.908122e-01	0	0	4.103554e+00	1.673912e+01	UXS1;AMD1;ODC1;AZIN1;PPCDC
GO_Molecular_Function_2021	cell adhesion mediator activity (GO:0098631)	1.847016e-02	2.969902e-01	0	0	5.156652e+00	2.058329e+01	NINJ1;NEXN;ESAM;CD47
GO_Molecular_Function_2021	protein kinase A catalytic subunit binding (GO:0034236)	1.847016e-02	2.969902e-01	0	0	5.156652e+00	2.058329e+01	GSK3A;PRKAR1A;PRKAR2B;CSK
GO_Molecular_Function_2021	calcium ion binding (GO:0005509)	1.848653e-02	2.969902e-01	0	0	1.637619e+00	6.535266e+00	SPARC;ATP2A2;CIB1;RASGRP2;THBS1;HSP90B1;CPNE1;ANXA7;BNIP2;CAPN1;SLC25A24;SNCA;TPD52;GSN;TPM4;TESC;TNNC2;PLA2G4C;VIL1;STIM1;PITPNM2;NUCB1;CALM3;CALM1;PVALB;CD320
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	1.981457e-02	3.115525e-01	0	0	2.677319e+00	1.049867e+01	GSK3A;PRKAA1;HSP90AA1;PPP5C;ROCK1;CLU;ACTB;SNCA
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	2.145972e-02	3.303902e-01	0	0	2.874134e+00	1.104121e+01	FGR;SYK;NCK2;GRB2;PTPN6;LDLRAP1;CRKL
GO_Molecular_Function_2021	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	2.204210e-02	3.324309e-01	0	0	3.761286e+00	1.434856e+01	SNX3;HIP1;MAPKAP1;WIPI1;COMMD1
GO_Molecular_Function_2021	calcium channel inhibitor activity (GO:0019855)	2.563605e-02	3.503149e-01	0	0	6.764803e+00	2.478458e+01	FKBP1A;CALM1;PHPT1
GO_Molecular_Function_2021	guanylate kinase activity (GO:0004385)	2.563605e-02	3.503149e-01	0	0	6.764803e+00	2.478458e+01	MPP1;GUK1;TJP2
GO_Molecular_Function_2021	protein kinase inhibitor activity (GO:0004860)	2.564706e-02	3.503149e-01	0	0	2.748948e+00	1.007029e+01	CDKN1C;HEXIM1;CDKN1A;TAOK3;GMFG;CIB1;SNCA
GO_Molecular_Function_2021	anion channel activity (GO:0005253)	2.750342e-02	3.503149e-01	0	0	3.009768e+00	1.081544e+01	CLIC4;VDAC3;LRRC8D;ANO6;LRRC8B;CLIC1
GO_Molecular_Function_2021	cell-cell adhesion mediator activity (GO:0098632)	2.750342e-02	3.503149e-01	0	0	3.009768e+00	1.081544e+01	PDLIM1;RAB10;TMOD3;NEXN;ESAM;CD47
GO_Molecular_Function_2021	apolipoprotein receptor binding (GO:0034190)	2.796831e-02	3.503149e-01	0	0	1.803068e+01	6.449003e+01	CDC42;NR1H2
GO_Molecular_Function_2021	calcium-dependent phospholipase A2 activity (GO:0047498)	2.796831e-02	3.503149e-01	0	0	1.803068e+01	6.449003e+01	PLA2G12A;PLA2G4C
GO_Molecular_Function_2021	IgG binding (GO:0019864)	2.796831e-02	3.503149e-01	0	0	1.803068e+01	6.449003e+01	FCER1G;FCGRT
GO_Molecular_Function_2021	immunoglobulin receptor binding (GO:0034987)	2.796831e-02	3.503149e-01	0	0	1.803068e+01	6.449003e+01	FGR;IGLL5
GO_Molecular_Function_2021	LIM domain binding (GO:0030274)	2.796831e-02	3.503149e-01	0	0	1.803068e+01	6.449003e+01	RIPK2;TLN1
GO_Molecular_Function_2021	phosphatidylinositol bisphosphate binding (GO:1902936)	3.025421e-02	3.726311e-01	0	0	2.071768e+00	7.247292e+00	SNX3;VIL1;SVIL;SNX18;HIP1;GSN;FLII;MAPKAP1;WIPI1;COMMD1;LDLRAP1
GO_Molecular_Function_2021	N-acyltransferase activity (GO:0016410)	3.504842e-02	4.013359e-01	0	0	3.223437e+00	1.080182e+01	NAA10;GNPNAT1;SAT2;SAT1;CERS2
GO_Molecular_Function_2021	GDP binding (GO:0019003)	3.512503e-02	4.013359e-01	0	0	2.101738e+00	7.038386e+00	RAB2A;RAP1B;RAB10;RAB4A;RALB;RHEB;RAB27B;RAB8A;ARL8B;RAB11B
GO_Molecular_Function_2021	signaling receptor complex adaptor activity (GO:0030159)	3.562045e-02	4.013359e-01	0	0	2.528622e+00	8.432537e+00	NUP62;G3BP2;NCK2;LDLRAP1;SH2B3;LAT;SAV1
GO_Molecular_Function_2021	snRNA binding (GO:0017069)	3.634652e-02	4.013359e-01	0	0	2.331101e+00	7.726799e+00	EFTUD2;HEXIM1;HEXIM2;LSM7;MEPCE;HNRNPU;SNRPD3;LSM4
GO_Molecular_Function_2021	7SK snRNA binding (GO:0097322)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	HEXIM1;HEXIM2;MEPCE
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	PTPRC;SPTBN1;PLEC
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	PTPRC;PTPRA;PTPN6
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	PTPRC;PTPRA;PTPN6
GO_Molecular_Function_2021	cAMP-dependent protein kinase inhibitor activity (GO:0004862)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	PRKAR1A;PRKAR2B;PKIG
GO_Molecular_Function_2021	lipase activator activity (GO:0060229)	3.801558e-02	4.013359e-01	0	0	5.411404e+00	1.769399e+01	CCL5;BTK;ARHGAP6
GO_Molecular_Function_2021	kinase inhibitor activity (GO:0019210)	3.965696e-02	4.127675e-01	0	0	2.708352e+00	8.741175e+00	CDKN1C;HEXIM1;CDKN1A;TAOK3;GMFG;SNCA
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	4.078300e-02	4.185922e-01	0	0	2.139752e+00	6.846115e+00	VIL1;SVIL;SNX18;HIP1;GSN;FLII;MAPKAP1;COMMD1;LDLRAP1
GO_Molecular_Function_2021	iron ion binding (GO:0005506)	4.160124e-02	4.211413e-01	0	0	2.258070e+00	7.179818e+00	ALKBH2;EGLN3;EGLN2;FTH1;LCN2;ISCU;FTL;SNCA
GO_Molecular_Function_2021	N-acetyltransferase activity (GO:0008080)	4.400537e-02	4.390338e-01	0	0	3.608778e+00	1.127182e+01	NAA10;GNPNAT1;SAT2;SAT1
GO_Molecular_Function_2021	acetyltransferase activity (GO:0016407)	4.682980e-02	4.390338e-01	0	0	2.579173e+00	7.895457e+00	NAA10;SPHK1;GNPNAT1;SAT2;SAT1;ACAT1
GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	4.786450e-02	4.390338e-01	0	0	2.340936e+00	7.114997e+00	FGR;SYK;NCK2;GRB2;PTPN6;LDLRAP1;CRKL
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	4.847141e-02	4.390338e-01	0	0	1.366065e+00	4.134779e+00	SPARC;ATP2A2;CIB1;NLK;RASGRP2;THBS1;CISD3;NUDT3;HSP90B1;SNN;OPA1;CPNE1;ANXA7;BNIP2;CAPN1;SLC25A24;SNCA;TPD52;GSN;TPM4;SPHK1;TESC;TNNC2;PLA2G4C;CDC42BPB;YDJC;MSH6;NT5C3A;VIL1;STIM1;MTHFD2;RHEB;PITPNM2;NUCB1;CALM3;CALM1;DCTPP1;PVALB;CD320
GO_Molecular_Function_2021	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	5.195953e-02	4.390338e-01	0	0	2.820049e+00	8.339704e+00	HIP1;MAPKAP1;DAPP1;AKT1;COMMD1
GO_Molecular_Function_2021	store-operated calcium channel activity (GO:0015279)	5.224657e-02	4.390338e-01	0	0	9.014609e+00	2.660915e+01	ORAI3;ORAI1
GO_Molecular_Function_2021	extracellularly ATP-gated cation channel activity (GO:0004931)	5.224657e-02	4.390338e-01	0	0	9.014609e+00	2.660915e+01	P2RX5;P2RX1
GO_Molecular_Function_2021	ferric iron binding (GO:0008199)	5.224657e-02	4.390338e-01	0	0	9.014609e+00	2.660915e+01	FTH1;FTL
GO_Molecular_Function_2021	hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	5.224657e-02	4.390338e-01	0	0	9.014609e+00	2.660915e+01	MTFMT;SHMT2
GO_Molecular_Function_2021	nucleotide receptor activity (GO:0016502)	5.224657e-02	4.390338e-01	0	0	9.014609e+00	2.660915e+01	P2RX5;P2RX1
GO_Molecular_Function_2021	5'-nucleotidase activity (GO:0008253)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	NT5C;NT5C3A;NT5M
GO_Molecular_Function_2021	DNA binding, bending (GO:0008301)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	HHEX;LEF1;HMGB1
GO_Molecular_Function_2021	glutamate receptor binding (GO:0035254)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	HIP1;HOMER2;GNAS
GO_Molecular_Function_2021	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	HGD;ADI1;ALOX12
GO_Molecular_Function_2021	P-type ion transporter activity (GO:0015662)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	ATP2A3;ATP2A2;ATP6V1E1
GO_Molecular_Function_2021	phospholipase activator activity (GO:0016004)	5.287417e-02	4.390338e-01	0	0	4.509137e+00	1.325614e+01	CCL5;BTK;ARHGAP6
GO_Molecular_Function_2021	cysteine-type endopeptidase inhibitor activity (GO:0004869)	5.475492e-02	4.450494e-01	0	0	2.461738e+00	7.151074e+00	VIL1;CSTB;TNFAIP8;PRDX5;UBE2O;SNCA
GO_Molecular_Function_2021	epidermal growth factor receptor binding (GO:0005154)	5.540534e-02	4.450494e-01	0	0	3.280442e+00	9.490578e+00	ARF4;SNX4;HIP1;GRB2
GO_Molecular_Function_2021	lysophospholipase activity (GO:0004622)	5.540534e-02	4.450494e-01	0	0	3.280442e+00	9.490578e+00	ABHD16A;PLA2G4C;LYPLAL1;MGLL
GO_Molecular_Function_2021	ion channel inhibitor activity (GO:0008200)	6.191706e-02	4.920076e-01	0	0	2.653949e+00	7.383178e+00	FKBP1A;COMMD1;CALM1;PHPT1;VTI1B
GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	6.272612e-02	4.931341e-01	0	0	1.702867e+00	4.715199e+00	HEXIM1;CDKN1C;CDKN1A;GMFG;RPLP1;CCND3;RGCC;WNT11;TAOK3;PRKAR1A;PRKAR2B;CCNG1;SNCA
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	6.344063e-02	4.935013e-01	0	0	2.354515e+00	6.492930e+00	BLK;FGR;SYK;BTK;CSK;PTK2
GO_Molecular_Function_2021	calcium channel regulator activity (GO:0005246)	6.823332e-02	5.025765e-01	0	0	3.006828e+00	8.072798e+00	FKBP1A;STIM1;CALM1;PHPT1
GO_Molecular_Function_2021	ephrin receptor binding (GO:0046875)	6.823332e-02	5.025765e-01	0	0	3.006828e+00	8.072798e+00	PTPN1;EFNB1;GRB2;PIK3CG
GO_Molecular_Function_2021	phosphatidic acid binding (GO:0070300)	6.823332e-02	5.025765e-01	0	0	3.006828e+00	8.072798e+00	OPA1;MAPKAP1;PACSIN2;COMMD1
GO_Molecular_Function_2021	2 iron, 2 sulfur cluster binding (GO:0051537)	7.007116e-02	5.025765e-01	0	0	3.864662e+00	1.027321e+01	ISCA1;CISD3;ISCU
GO_Molecular_Function_2021	Tat protein binding (GO:0030957)	7.007116e-02	5.025765e-01	0	0	3.864662e+00	1.027321e+01	GABARAPL1;CTDP1;ACTB
GO_Molecular_Function_2021	cAMP-dependent protein kinase regulator activity (GO:0008603)	7.007116e-02	5.025765e-01	0	0	3.864662e+00	1.027321e+01	PRKAR1A;PRKAR2B;PKIG
GO_Molecular_Function_2021	nucleotidase activity (GO:0008252)	7.007116e-02	5.025765e-01	0	0	3.864662e+00	1.027321e+01	NT5C;NT5C3A;NT5M
GO_Molecular_Function_2021	phospholipase A2 activity (GO:0004623)	7.007116e-02	5.025765e-01	0	0	3.864662e+00	1.027321e+01	PLA2G12A;PLA2G4C;PRDX6
